,prod_id,qty,price,discount,member,txn_id,start_txn_time
8974,e83aa3,2,32,14,f,7e6d02,2021-03-20 07:12:58.32
8975,9ec847,5,54,14,f,7e6d02,2021-03-20 07:12:58.32
8976,f084eb,1,36,14,f,7e6d02,2021-03-20 07:12:58.32
8977,b9a74d,3,17,14,f,7e6d02,2021-03-20 07:12:58.32
8978,c4a632,1,13,6,t,73ac52,2021-03-21 06:38:21.3504
8979,e83aa3,1,32,6,t,73ac52,2021-03-21 06:38:21.3504
8980,e31d39,2,10,6,t,73ac52,2021-03-21 06:38:21.3504
8981,9ec847,3,54,6,t,73ac52,2021-03-21 06:38:21.3504
8982,5d267b,2,40,6,t,73ac52,2021-03-21 06:38:21.3504
8983,c8d436,1,10,6,t,73ac52,2021-03-21 06:38:21.3504
8984,2a2353,5,57,6,t,73ac52,2021-03-21 06:38:21.3504
8985,f084eb,5,36,6,t,73ac52,2021-03-21 06:38:21.3504
8986,2feb6b,4,29,6,t,73ac52,2021-03-21 06:38:21.3504
8987,e83aa3,4,32,18,t,8ac2b6,2021-03-10 12:43:44.2272
8988,e31d39,2,10,18,t,8ac2b6,2021-03-10 12:43:44.2272
8989,d5e9a6,5,23,18,t,8ac2b6,2021-03-10 12:43:44.2272
8990,9ec847,2,54,18,t,8ac2b6,2021-03-10 12:43:44.2272
8991,5d267b,1,40,18,t,8ac2b6,2021-03-10 12:43:44.2272
8992,b9a74d,4,17,18,t,8ac2b6,2021-03-10 12:43:44.2272
8993,e83aa3,2,32,6,t,cc1968,2021-02-14 02:21:50.9184
8994,72f5d4,2,19,6,t,cc1968,2021-02-14 02:21:50.9184
8995,9ec847,4,54,6,t,cc1968,2021-02-14 02:21:50.9184
8996,5d267b,1,40,6,t,cc1968,2021-02-14 02:21:50.9184
8997,c8d436,1,10,6,t,cc1968,2021-02-14 02:21:50.9184
8998,2a2353,4,57,6,t,cc1968,2021-02-14 02:21:50.9184
8999,f084eb,1,36,6,t,cc1968,2021-02-14 02:21:50.9184
9000,b9a74d,2,17,6,t,cc1968,2021-02-14 02:21:50.9184
9001,2feb6b,3,29,6,t,cc1968,2021-02-14 02:21:50.9184
9002,e83aa3,4,32,10,f,f93b25,2021-02-09 16:21:12.528
9003,e31d39,3,10,10,f,f93b25,2021-02-09 16:21:12.528
9004,d5e9a6,1,23,10,f,f93b25,2021-02-09 16:21:12.528
9005,9ec847,5,54,10,f,f93b25,2021-02-09 16:21:12.528
9006,c8d436,4,10,10,f,f93b25,2021-02-09 16:21:12.528
9007,b9a74d,1,17,10,f,f93b25,2021-02-09 16:21:12.528
9008,2feb6b,5,29,10,f,f93b25,2021-02-09 16:21:12.528
9009,e31d39,1,10,15,t,278ec0,2021-01-06 10:24:01.3536
9010,f084eb,5,36,15,t,278ec0,2021-01-06 10:24:01.3536
9011,e83aa3,5,32,22,f,763c04,2021-03-25 18:04:45.2064
9012,d5e9a6,4,23,22,f,763c04,2021-03-25 18:04:45.2064
9013,72f5d4,2,19,22,f,763c04,2021-03-25 18:04:45.2064
9014,9ec847,4,54,22,f,763c04,2021-03-25 18:04:45.2064
9015,5d267b,2,40,22,f,763c04,2021-03-25 18:04:45.2064
9016,c8d436,1,10,22,f,763c04,2021-03-25 18:04:45.2064
9017,f084eb,4,36,22,f,763c04,2021-03-25 18:04:45.2064
9018,c4a632,5,13,11,t,a675c1,2021-03-18 20:34:28.9056
9019,e83aa3,4,32,11,t,a675c1,2021-03-18 20:34:28.9056
9020,d5e9a6,4,23,11,t,a675c1,2021-03-18 20:34:28.9056
9021,9ec847,1,54,11,t,a675c1,2021-03-18 20:34:28.9056
9022,5d267b,5,40,11,t,a675c1,2021-03-18 20:34:28.9056
9023,2a2353,1,57,11,t,a675c1,2021-03-18 20:34:28.9056
9024,b9a74d,1,17,11,t,a675c1,2021-03-18 20:34:28.9056
9025,2feb6b,4,29,11,t,a675c1,2021-03-18 20:34:28.9056
9026,c4a632,3,13,10,t,590691,2021-02-02 12:17:33.9936
9027,e83aa3,5,32,10,t,590691,2021-02-02 12:17:33.9936
9028,72f5d4,2,19,10,t,590691,2021-02-02 12:17:33.9936
9029,5d267b,4,40,10,t,590691,2021-02-02 12:17:33.9936
9030,b9a74d,1,17,10,t,590691,2021-02-02 12:17:33.9936
9031,2feb6b,3,29,10,t,590691,2021-02-02 12:17:33.9936
9032,e83aa3,4,32,9,t,fc6e9c,2021-02-04 23:31:15.8016
9033,e31d39,5,10,9,t,fc6e9c,2021-02-04 23:31:15.8016
9034,d5e9a6,3,23,9,t,fc6e9c,2021-02-04 23:31:15.8016
9035,9ec847,2,54,9,t,fc6e9c,2021-02-04 23:31:15.8016
9036,5d267b,2,40,9,t,fc6e9c,2021-02-04 23:31:15.8016
9037,c8d436,1,10,9,t,fc6e9c,2021-02-04 23:31:15.8016
9038,2a2353,1,57,9,t,fc6e9c,2021-02-04 23:31:15.8016
9039,f084eb,1,36,9,t,fc6e9c,2021-02-04 23:31:15.8016
9040,2feb6b,4,29,9,t,fc6e9c,2021-02-04 23:31:15.8016
9041,c4a632,3,13,1,t,c88d7c,2021-02-04 13:00:51.6096
9042,e31d39,4,10,1,t,c88d7c,2021-02-04 13:00:51.6096
9043,72f5d4,4,19,1,t,c88d7c,2021-02-04 13:00:51.6096
9044,5d267b,1,40,1,t,c88d7c,2021-02-04 13:00:51.6096
9045,c8d436,1,10,1,t,c88d7c,2021-02-04 13:00:51.6096
9046,f084eb,5,36,1,t,c88d7c,2021-02-04 13:00:51.6096
9047,b9a74d,2,17,1,t,c88d7c,2021-02-04 13:00:51.6096
9048,2feb6b,5,29,1,t,c88d7c,2021-02-04 13:00:51.6096
9049,e83aa3,2,32,6,f,df6cba,2021-01-22 16:10:38.352
9050,e31d39,4,10,6,f,df6cba,2021-01-22 16:10:38.352
9051,d5e9a6,2,23,6,f,df6cba,2021-01-22 16:10:38.352
9052,9ec847,5,54,6,f,df6cba,2021-01-22 16:10:38.352
9053,5d267b,1,40,6,f,df6cba,2021-01-22 16:10:38.352
9054,c8d436,4,10,6,f,df6cba,2021-01-22 16:10:38.352
9055,f084eb,4,36,6,f,df6cba,2021-01-22 16:10:38.352
9056,b9a74d,2,17,6,f,df6cba,2021-01-22 16:10:38.352
9057,c4a632,4,13,23,f,5ee465,2021-01-20 19:21:01.2096
9058,e31d39,5,10,23,f,5ee465,2021-01-20 19:21:01.2096
9059,5d267b,5,40,23,f,5ee465,2021-01-20 19:21:01.2096
9060,c8d436,3,10,23,f,5ee465,2021-01-20 19:21:01.2096
9061,2a2353,2,57,23,f,5ee465,2021-01-20 19:21:01.2096
9062,b9a74d,5,17,23,f,5ee465,2021-01-20 19:21:01.2096
9063,c4a632,3,13,12,f,c2ba90,2021-03-22 01:51:45.936
9064,e83aa3,5,32,12,f,c2ba90,2021-03-22 01:51:45.936
9065,e31d39,1,10,12,f,c2ba90,2021-03-22 01:51:45.936
9066,d5e9a6,2,23,12,f,c2ba90,2021-03-22 01:51:45.936
9067,72f5d4,5,19,12,f,c2ba90,2021-03-22 01:51:45.936
9068,9ec847,2,54,12,f,c2ba90,2021-03-22 01:51:45.936
9069,f084eb,3,36,12,f,c2ba90,2021-03-22 01:51:45.936
9070,b9a74d,5,17,12,f,c2ba90,2021-03-22 01:51:45.936
9071,2feb6b,2,29,12,f,c2ba90,2021-03-22 01:51:45.936
9072,c4a632,4,13,4,f,369b7a,2021-02-19 10:53:59.424
9073,e83aa3,5,32,4,f,369b7a,2021-02-19 10:53:59.424
9074,e31d39,1,10,4,f,369b7a,2021-02-19 10:53:59.424
9075,d5e9a6,5,23,4,f,369b7a,2021-02-19 10:53:59.424
9076,9ec847,5,54,4,f,369b7a,2021-02-19 10:53:59.424
9077,f084eb,2,36,4,f,369b7a,2021-02-19 10:53:59.424
9078,2feb6b,2,29,4,f,369b7a,2021-02-19 10:53:59.424
9079,e31d39,4,10,9,f,f0482e,2021-03-09 21:18:03.9744
9080,5d267b,2,40,9,f,f0482e,2021-03-09 21:18:03.9744
9081,b9a74d,2,17,9,f,f0482e,2021-03-09 21:18:03.9744
9082,2feb6b,4,29,9,f,f0482e,2021-03-09 21:18:03.9744
9083,c4a632,5,13,24,t,c78987,2021-02-16 10:00:29.232
9084,e83aa3,4,32,24,t,c78987,2021-02-16 10:00:29.232
9085,72f5d4,3,19,24,t,c78987,2021-02-16 10:00:29.232
9086,9ec847,1,54,24,t,c78987,2021-02-16 10:00:29.232
9087,5d267b,1,40,24,t,c78987,2021-02-16 10:00:29.232
9088,2a2353,2,57,24,t,c78987,2021-02-16 10:00:29.232
9089,f084eb,5,36,24,t,c78987,2021-02-16 10:00:29.232
9090,c4a632,4,13,7,t,a40e68,2021-01-16 14:13:32.3904
9091,e83aa3,4,32,7,t,a40e68,2021-01-16 14:13:32.3904
9092,e31d39,1,10,7,t,a40e68,2021-01-16 14:13:32.3904
9093,72f5d4,4,19,7,t,a40e68,2021-01-16 14:13:32.3904
9094,9ec847,3,54,7,t,a40e68,2021-01-16 14:13:32.3904
9095,5d267b,3,40,7,t,a40e68,2021-01-16 14:13:32.3904
9096,e83aa3,3,32,19,t,29210a,2021-02-12 23:21:41.76
9097,72f5d4,2,19,19,t,29210a,2021-02-12 23:21:41.76
9098,9ec847,4,54,19,t,29210a,2021-02-12 23:21:41.76
9099,5d267b,2,40,19,t,29210a,2021-02-12 23:21:41.76
9100,c8d436,1,10,19,t,29210a,2021-02-12 23:21:41.76
9101,2a2353,3,57,19,t,29210a,2021-02-12 23:21:41.76
9102,b9a74d,2,17,19,t,29210a,2021-02-12 23:21:41.76
9103,c4a632,5,13,2,f,c345f9,2021-03-25 23:56:50.0064
9104,e83aa3,3,32,2,f,c345f9,2021-03-25 23:56:50.0064
9105,e31d39,1,10,2,f,c345f9,2021-03-25 23:56:50.0064
9106,d5e9a6,3,23,2,f,c345f9,2021-03-25 23:56:50.0064
9107,5d267b,5,40,2,f,c345f9,2021-03-25 23:56:50.0064
9108,f084eb,4,36,2,f,c345f9,2021-03-25 23:56:50.0064
9109,b9a74d,1,17,2,f,c345f9,2021-03-25 23:56:50.0064
9110,2feb6b,5,29,2,f,c345f9,2021-03-25 23:56:50.0064
9111,c4a632,4,13,13,t,c0b546,2021-03-27 07:46:56.6688
9112,e31d39,2,10,13,t,c0b546,2021-03-27 07:46:56.6688
9113,9ec847,1,54,13,t,c0b546,2021-03-27 07:46:56.6688
9114,c8d436,1,10,13,t,c0b546,2021-03-27 07:46:56.6688
9115,f084eb,5,36,13,t,c0b546,2021-03-27 07:46:56.6688
9116,e31d39,3,10,1,t,cea8e3,2021-03-28 21:46:42.9024
9117,d5e9a6,3,23,1,t,cea8e3,2021-03-28 21:46:42.9024
9118,72f5d4,3,19,1,t,cea8e3,2021-03-28 21:46:42.9024
9119,c8d436,1,10,1,t,cea8e3,2021-03-28 21:46:42.9024
9120,b9a74d,4,17,1,t,cea8e3,2021-03-28 21:46:42.9024
9121,2feb6b,5,29,1,t,cea8e3,2021-03-28 21:46:42.9024
9122,e31d39,3,10,5,f,851436,2021-02-21 03:42:06.5952
9123,5d267b,5,40,5,f,851436,2021-02-21 03:42:06.5952
9124,c8d436,2,10,5,f,851436,2021-02-21 03:42:06.5952
9125,2a2353,1,57,5,f,851436,2021-02-21 03:42:06.5952
9126,2feb6b,4,29,5,f,851436,2021-02-21 03:42:06.5952
9127,72f5d4,3,19,6,t,e4ac03,2021-01-29 12:47:36.6432
9128,e31d39,4,10,4,f,163227,2021-03-29 02:58:44.2272
9129,5d267b,4,40,4,f,163227,2021-03-29 02:58:44.2272
9130,f084eb,5,36,4,f,163227,2021-03-29 02:58:44.2272
9131,d5e9a6,1,23,19,t,5edd34,2021-02-17 16:25:36.3936
9132,72f5d4,1,19,19,t,5edd34,2021-02-17 16:25:36.3936
9133,9ec847,4,54,19,t,5edd34,2021-02-17 16:25:36.3936
9134,2a2353,2,57,19,t,5edd34,2021-02-17 16:25:36.3936
9135,b9a74d,3,17,19,t,5edd34,2021-02-17 16:25:36.3936
9136,c4a632,3,13,12,f,9329eb,2021-02-18 21:46:41.1744
9137,d5e9a6,4,23,12,f,9329eb,2021-02-18 21:46:41.1744
9138,72f5d4,2,19,12,f,9329eb,2021-02-18 21:46:41.1744
9139,5d267b,1,40,12,f,9329eb,2021-02-18 21:46:41.1744
9140,e31d39,4,10,15,t,100143,2021-02-28 05:17:58.9344
9141,d5e9a6,4,23,15,t,100143,2021-02-28 05:17:58.9344
9142,72f5d4,3,19,15,t,100143,2021-02-28 05:17:58.9344
9143,5d267b,4,40,15,t,100143,2021-02-28 05:17:58.9344
9144,f084eb,3,36,15,t,100143,2021-02-28 05:17:58.9344
9145,b9a74d,2,17,15,t,100143,2021-02-28 05:17:58.9344
9146,c4a632,1,13,13,t,bb4063,2021-01-28 10:10:07.0752
9147,d5e9a6,3,23,13,t,bb4063,2021-01-28 10:10:07.0752
9148,9ec847,1,54,13,t,bb4063,2021-01-28 10:10:07.0752
9149,2feb6b,3,29,13,t,bb4063,2021-01-28 10:10:07.0752
9150,e83aa3,1,32,16,t,62e706,2021-03-22 18:11:31.8912
9151,e31d39,4,10,16,t,62e706,2021-03-22 18:11:31.8912
9152,b9a74d,3,17,16,t,62e706,2021-03-22 18:11:31.8912
9153,c4a632,1,13,0,t,90e0b0,2021-02-27 23:10:09.0912
9154,5d267b,2,40,0,t,90e0b0,2021-02-27 23:10:09.0912
9155,c8d436,4,10,0,t,90e0b0,2021-02-27 23:10:09.0912
9156,2a2353,5,57,0,t,90e0b0,2021-02-27 23:10:09.0912
9157,f084eb,4,36,0,t,90e0b0,2021-02-27 23:10:09.0912
9158,b9a74d,4,17,0,t,90e0b0,2021-02-27 23:10:09.0912
9159,2feb6b,2,29,0,t,90e0b0,2021-02-27 23:10:09.0912
9160,c4a632,2,13,22,f,ab6979,2021-01-01 12:10:10.9344
9161,d5e9a6,4,23,22,f,ab6979,2021-01-01 12:10:10.9344
9162,72f5d4,3,19,22,f,ab6979,2021-01-01 12:10:10.9344
9163,2a2353,1,57,22,f,ab6979,2021-01-01 12:10:10.9344
9164,b9a74d,5,17,22,f,ab6979,2021-01-01 12:10:10.9344
9165,e83aa3,2,32,21,f,dcabc7,2021-02-04 01:26:58.9056
9166,e31d39,3,10,21,f,dcabc7,2021-02-04 01:26:58.9056
9167,d5e9a6,1,23,21,f,dcabc7,2021-02-04 01:26:58.9056
9168,72f5d4,4,19,21,f,dcabc7,2021-02-04 01:26:58.9056
9169,9ec847,4,54,21,f,dcabc7,2021-02-04 01:26:58.9056
9170,5d267b,1,40,21,f,dcabc7,2021-02-04 01:26:58.9056
9171,c8d436,2,10,21,f,dcabc7,2021-02-04 01:26:58.9056
9172,2a2353,1,57,21,f,dcabc7,2021-02-04 01:26:58.9056
9173,f084eb,4,36,21,f,dcabc7,2021-02-04 01:26:58.9056
9174,e83aa3,3,32,10,t,7e8b46,2021-01-21 03:58:26.8032
9175,d5e9a6,5,23,10,t,7e8b46,2021-01-21 03:58:26.8032
9176,9ec847,3,54,10,t,7e8b46,2021-01-21 03:58:26.8032
9177,c8d436,5,10,10,t,7e8b46,2021-01-21 03:58:26.8032
9178,2feb6b,4,29,10,t,7e8b46,2021-01-21 03:58:26.8032
9179,e83aa3,1,32,18,f,27590c,2021-01-30 01:16:42.96
9180,d5e9a6,5,23,18,f,27590c,2021-01-30 01:16:42.96
9181,9ec847,3,54,18,f,27590c,2021-01-30 01:16:42.96
9182,5d267b,4,40,18,f,27590c,2021-01-30 01:16:42.96
9183,c8d436,5,10,18,f,27590c,2021-01-30 01:16:42.96
9184,2a2353,1,57,18,f,27590c,2021-01-30 01:16:42.96
9185,2feb6b,1,29,18,f,27590c,2021-01-30 01:16:42.96
9186,c4a632,5,13,18,f,d7dc23,2021-02-25 07:45:59.6448
9187,e83aa3,4,32,18,f,d7dc23,2021-02-25 07:45:59.6448
9188,d5e9a6,4,23,18,f,d7dc23,2021-02-25 07:45:59.6448
9189,c8d436,2,10,18,f,d7dc23,2021-02-25 07:45:59.6448
9190,e31d39,4,10,17,t,4cfdf5,2021-02-26 18:16:43.536
9191,9ec847,1,54,17,t,4cfdf5,2021-02-26 18:16:43.536
9192,c8d436,3,10,17,t,4cfdf5,2021-02-26 18:16:43.536
9193,2a2353,3,57,17,t,4cfdf5,2021-02-26 18:16:43.536
9194,b9a74d,1,17,17,t,4cfdf5,2021-02-26 18:16:43.536
9195,c4a632,2,13,3,f,256ee6,2021-01-08 08:09:21.9168
9196,e83aa3,4,32,3,f,256ee6,2021-01-08 08:09:21.9168
9197,e31d39,1,10,3,f,256ee6,2021-01-08 08:09:21.9168
9198,9ec847,5,54,3,f,256ee6,2021-01-08 08:09:21.9168
9199,5d267b,5,40,3,f,256ee6,2021-01-08 08:09:21.9168
9200,2feb6b,5,29,3,f,256ee6,2021-01-08 08:09:21.9168
9201,72f5d4,5,19,17,f,5d4bed,2021-01-09 00:34:40.4256
9202,c8d436,3,10,17,f,5d4bed,2021-01-09 00:34:40.4256
9203,b9a74d,4,17,17,f,5d4bed,2021-01-09 00:34:40.4256
9204,e31d39,5,10,14,t,4f56ad,2021-03-29 03:52:20.2944
9205,72f5d4,4,19,14,t,4f56ad,2021-03-29 03:52:20.2944
9206,9ec847,2,54,14,t,4f56ad,2021-03-29 03:52:20.2944
9207,2a2353,4,57,14,t,4f56ad,2021-03-29 03:52:20.2944
9208,f084eb,1,36,14,t,4f56ad,2021-03-29 03:52:20.2944
9209,e83aa3,1,32,18,t,feaf08,2021-03-04 21:32:13.2
9210,e31d39,5,10,18,t,feaf08,2021-03-04 21:32:13.2
9211,d5e9a6,4,23,18,t,feaf08,2021-03-04 21:32:13.2
9212,9ec847,2,54,18,t,feaf08,2021-03-04 21:32:13.2
9213,5d267b,2,40,18,t,feaf08,2021-03-04 21:32:13.2
9214,f084eb,4,36,18,t,feaf08,2021-03-04 21:32:13.2
9215,b9a74d,2,17,18,t,feaf08,2021-03-04 21:32:13.2
9216,2feb6b,3,29,18,t,feaf08,2021-03-04 21:32:13.2
9217,e83aa3,1,32,19,t,c6348b,2021-02-10 04:44:12.768
9218,e31d39,4,10,19,t,c6348b,2021-02-10 04:44:12.768
9219,9ec847,2,54,19,t,c6348b,2021-02-10 04:44:12.768
9220,5d267b,5,40,19,t,c6348b,2021-02-10 04:44:12.768
9221,c8d436,4,10,19,t,c6348b,2021-02-10 04:44:12.768
9222,2a2353,2,57,19,t,c6348b,2021-02-10 04:44:12.768
9223,b9a74d,1,17,19,t,c6348b,2021-02-10 04:44:12.768
9224,2feb6b,5,29,19,t,c6348b,2021-02-10 04:44:12.768
9225,c4a632,5,13,0,t,be9e73,2021-03-01 20:48:17.568
9226,72f5d4,5,19,0,t,be9e73,2021-03-01 20:48:17.568
9227,9ec847,4,54,0,t,be9e73,2021-03-01 20:48:17.568
9228,c8d436,4,10,0,t,be9e73,2021-03-01 20:48:17.568
9229,2a2353,2,57,0,t,be9e73,2021-03-01 20:48:17.568
9230,f084eb,2,36,0,t,be9e73,2021-03-01 20:48:17.568
9231,b9a74d,2,17,0,t,be9e73,2021-03-01 20:48:17.568
9232,e31d39,3,10,8,t,f31144,2021-02-17 00:20:59.712
9233,72f5d4,5,19,8,t,f31144,2021-02-17 00:20:59.712
9234,2a2353,2,57,8,t,f31144,2021-02-17 00:20:59.712
9235,f084eb,5,36,8,t,f31144,2021-02-17 00:20:59.712
9236,b9a74d,5,17,8,t,f31144,2021-02-17 00:20:59.712
9237,2feb6b,4,29,8,t,f31144,2021-02-17 00:20:59.712
9238,e83aa3,1,32,18,t,9c46f7,2021-01-16 05:45:39.1104
9239,d5e9a6,2,23,18,t,9c46f7,2021-01-16 05:45:39.1104
9240,9ec847,4,54,18,t,9c46f7,2021-01-16 05:45:39.1104
9241,c8d436,3,10,18,t,9c46f7,2021-01-16 05:45:39.1104
9242,f084eb,5,36,18,t,9c46f7,2021-01-16 05:45:39.1104
9243,b9a74d,2,17,18,t,9c46f7,2021-01-16 05:45:39.1104
9244,2feb6b,2,29,18,t,9c46f7,2021-01-16 05:45:39.1104
9245,e83aa3,3,32,2,f,4ed307,2021-02-12 17:35:44.592
9246,d5e9a6,5,23,2,f,4ed307,2021-02-12 17:35:44.592
9247,72f5d4,2,19,2,f,4ed307,2021-02-12 17:35:44.592
9248,9ec847,5,54,2,f,4ed307,2021-02-12 17:35:44.592
9249,5d267b,2,40,2,f,4ed307,2021-02-12 17:35:44.592
9250,c8d436,1,10,2,f,4ed307,2021-02-12 17:35:44.592
9251,2a2353,5,57,2,f,4ed307,2021-02-12 17:35:44.592
9252,f084eb,3,36,2,f,4ed307,2021-02-12 17:35:44.592
9253,2feb6b,5,29,2,f,4ed307,2021-02-12 17:35:44.592
9254,e83aa3,3,32,7,f,a7f760,2021-02-08 12:45:11.232
9255,e31d39,4,10,7,f,a7f760,2021-02-08 12:45:11.232
9256,d5e9a6,3,23,7,f,a7f760,2021-02-08 12:45:11.232
9257,72f5d4,1,19,7,f,a7f760,2021-02-08 12:45:11.232
9258,f084eb,3,36,7,f,a7f760,2021-02-08 12:45:11.232
9259,2feb6b,2,29,7,f,a7f760,2021-02-08 12:45:11.232
9260,e83aa3,1,32,21,f,265924,2021-03-17 13:37:43.0176
9261,72f5d4,2,19,21,f,265924,2021-03-17 13:37:43.0176
9262,9ec847,5,54,21,f,265924,2021-03-17 13:37:43.0176
9263,2a2353,4,57,21,f,265924,2021-03-17 13:37:43.0176
9264,f084eb,1,36,21,f,265924,2021-03-17 13:37:43.0176
9265,b9a74d,3,17,21,f,265924,2021-03-17 13:37:43.0176
9266,2feb6b,4,29,21,f,265924,2021-03-17 13:37:43.0176
9267,e31d39,3,10,14,t,d5b6ff,2021-01-18 05:04:23.232
9268,72f5d4,2,19,14,t,d5b6ff,2021-01-18 05:04:23.232
9269,9ec847,2,54,14,t,d5b6ff,2021-01-18 05:04:23.232
9270,5d267b,3,40,14,t,d5b6ff,2021-01-18 05:04:23.232
9271,c8d436,2,10,14,t,d5b6ff,2021-01-18 05:04:23.232
9272,2a2353,4,57,14,t,d5b6ff,2021-01-18 05:04:23.232
9273,f084eb,2,36,14,t,d5b6ff,2021-01-18 05:04:23.232
9274,b9a74d,5,17,14,t,d5b6ff,2021-01-18 05:04:23.232
9275,c4a632,5,13,4,t,e83133,2021-03-30 20:09:23.9904
9276,e83aa3,3,32,4,t,e83133,2021-03-30 20:09:23.9904
9277,e31d39,4,10,4,t,e83133,2021-03-30 20:09:23.9904
9278,d5e9a6,4,23,4,t,e83133,2021-03-30 20:09:23.9904
9279,f084eb,1,36,4,t,e83133,2021-03-30 20:09:23.9904
9280,b9a74d,2,17,4,t,e83133,2021-03-30 20:09:23.9904
9281,e83aa3,2,32,15,t,403f30,2021-01-04 14:48:25.4304
9282,72f5d4,1,19,15,t,403f30,2021-01-04 14:48:25.4304
9283,9ec847,5,54,15,t,403f30,2021-01-04 14:48:25.4304
9284,5d267b,1,40,15,t,403f30,2021-01-04 14:48:25.4304
9285,2a2353,3,57,15,t,403f30,2021-01-04 14:48:25.4304
9286,f084eb,1,36,15,t,403f30,2021-01-04 14:48:25.4304
9287,2feb6b,2,29,15,t,403f30,2021-01-04 14:48:25.4304
9288,c4a632,1,13,20,f,46905c,2021-02-14 00:35:53.6064
9289,e83aa3,5,32,20,f,46905c,2021-02-14 00:35:53.6064
9290,d5e9a6,4,23,20,f,46905c,2021-02-14 00:35:53.6064
9291,5d267b,2,40,20,f,46905c,2021-02-14 00:35:53.6064
9292,b9a74d,4,17,20,f,46905c,2021-02-14 00:35:53.6064
9293,e83aa3,2,32,16,f,80fd05,2021-03-13 08:48:53.0784
9294,9ec847,3,54,16,f,80fd05,2021-03-13 08:48:53.0784
9295,5d267b,1,40,16,f,80fd05,2021-03-13 08:48:53.0784
9296,2a2353,5,57,16,f,80fd05,2021-03-13 08:48:53.0784
9297,b9a74d,1,17,16,f,80fd05,2021-03-13 08:48:53.0784
9298,c4a632,3,13,6,t,9ccb99,2021-01-26 23:54:20.5344
9299,e31d39,4,10,6,t,9ccb99,2021-01-26 23:54:20.5344
9300,9ec847,2,54,6,t,9ccb99,2021-01-26 23:54:20.5344
9301,2a2353,2,57,6,t,9ccb99,2021-01-26 23:54:20.5344
9302,f084eb,2,36,6,t,9ccb99,2021-01-26 23:54:20.5344
9303,b9a74d,3,17,6,t,9ccb99,2021-01-26 23:54:20.5344
9304,2feb6b,1,29,6,t,9ccb99,2021-01-26 23:54:20.5344
9305,e31d39,2,10,11,f,5f4024,2021-03-23 23:14:46.6944
9306,d5e9a6,1,23,11,f,5f4024,2021-03-23 23:14:46.6944
9307,5d267b,3,40,11,f,5f4024,2021-03-23 23:14:46.6944
9308,c8d436,2,10,11,f,5f4024,2021-03-23 23:14:46.6944
9309,2a2353,3,57,11,f,5f4024,2021-03-23 23:14:46.6944
9310,f084eb,1,36,11,f,5f4024,2021-03-23 23:14:46.6944
9311,b9a74d,4,17,11,f,5f4024,2021-03-23 23:14:46.6944
9312,2feb6b,5,29,11,f,5f4024,2021-03-23 23:14:46.6944
9313,d5e9a6,2,23,11,f,afdefd,2021-02-01 02:14:29.5872
9314,72f5d4,4,19,11,f,afdefd,2021-02-01 02:14:29.5872
9315,5d267b,5,40,11,f,afdefd,2021-02-01 02:14:29.5872
9316,b9a74d,3,17,11,f,afdefd,2021-02-01 02:14:29.5872
9317,c4a632,5,13,8,t,cbbcf9,2021-01-14 01:13:08.4288
9318,e31d39,2,10,8,t,cbbcf9,2021-01-14 01:13:08.4288
9319,d5e9a6,5,23,8,t,cbbcf9,2021-01-14 01:13:08.4288
9320,2a2353,5,57,8,t,cbbcf9,2021-01-14 01:13:08.4288
9321,f084eb,1,36,8,t,cbbcf9,2021-01-14 01:13:08.4288
9322,b9a74d,1,17,8,t,cbbcf9,2021-01-14 01:13:08.4288
9323,c4a632,1,13,12,t,205552,2021-03-18 19:15:56.9088
9324,e83aa3,2,32,12,t,205552,2021-03-18 19:15:56.9088
9325,d5e9a6,3,23,12,t,205552,2021-03-18 19:15:56.9088
9326,72f5d4,5,19,12,t,205552,2021-03-18 19:15:56.9088
9327,5d267b,5,40,12,t,205552,2021-03-18 19:15:56.9088
9328,c8d436,4,10,12,t,205552,2021-03-18 19:15:56.9088
9329,b9a74d,4,17,12,t,205552,2021-03-18 19:15:56.9088
9330,c4a632,1,13,20,t,6c723b,2021-02-27 22:33:07.6608
9331,e83aa3,4,32,20,t,6c723b,2021-02-27 22:33:07.6608
9332,e31d39,5,10,20,t,6c723b,2021-02-27 22:33:07.6608
9333,c8d436,3,10,20,t,6c723b,2021-02-27 22:33:07.6608
9334,b9a74d,1,17,20,t,6c723b,2021-02-27 22:33:07.6608
9335,c4a632,1,13,19,t,e52c64,2021-02-26 19:38:07.9872
9336,e83aa3,1,32,19,t,e52c64,2021-02-26 19:38:07.9872
9337,e31d39,1,10,19,t,e52c64,2021-02-26 19:38:07.9872
9338,c8d436,2,10,19,t,e52c64,2021-02-26 19:38:07.9872
9339,2a2353,4,57,19,t,e52c64,2021-02-26 19:38:07.9872
9340,f084eb,4,36,19,t,e52c64,2021-02-26 19:38:07.9872
9341,b9a74d,5,17,19,t,e52c64,2021-02-26 19:38:07.9872
9342,2feb6b,2,29,19,t,e52c64,2021-02-26 19:38:07.9872
9343,c4a632,3,13,9,t,0e3eb7,2021-01-22 12:23:05.1648
9344,d5e9a6,5,23,9,t,0e3eb7,2021-01-22 12:23:05.1648
9345,72f5d4,3,19,9,t,0e3eb7,2021-01-22 12:23:05.1648
9346,f084eb,2,36,9,t,0e3eb7,2021-01-22 12:23:05.1648
9347,b9a74d,3,17,9,t,0e3eb7,2021-01-22 12:23:05.1648
